Unnamed: 0,Unnamed: 0.1,doi,name,description,url
82,82,10.1016/j.jcis.2020.11.056,Synthesis of reduced graphene oxide supported nickel-cobalt-layered double hydroxide nanosheets for supercapacitors,"Supercapacitors are deemed as reliable power sources for portable devices and electric vehicles. Electrode materials with high energy and power densities are greatly needed. Herein, we designed reduce",https://sci-hub.ru/downloads/2020-12-05/aa/zhang2020.pdf
83,83,10.1039/d1dt04198c,Interfacially coupled thin sheet-like NiO/NiMoO 4 nanocomposites synthesized by a simple reflux method for excellent electrochemical performance,"Herein, hierarchical sheet-like assemblies of interfacially coupled NiO/NiMoO4 (NNMO) nanocomposites are prepared by a simple and cost-effective one-step aqueous reflux method followed by p",
84,84,10.1039/d0ra08560j,Zeolitic imidazolate framework (ZIF)-derived porous carbon materials for supercapacitors: an overview,The present analysis focuses on the synthetic methods used for the application of supercapacitors with various mysterious architectures derived from zeolitic imidazolate frameworks (ZIFs). ZIFs repres,https://sci-hub.ru/downloads/2020-12-14/0a/10.1039@D0RA08560J.pdf
85,85,10.1016/j.jcis.2021.05.019,Sodium oxalate-induced hydrothermal synthesis of wood-texture-column-like NiCo2O4 with broad bandwidth electromagnetic wave absorption performance,Single-component absorbent with wide-band absorption and strong attenuation capability is a challenge for efficient electromagnetic wave absorption. Morphology manipulation is an effective pathway to ,https://sci-hub.ru/downloads/2021-05-28/21/chang2021.pdf
86,86,10.1016/j.jhazmat.2020.123103,"Efficient degradation of sulfamethoxazole by NiCo2O4 modified expanded graphite activated peroxymonosulfate: Characterization, mechanism and degradation intermediates",Expanded graphite (EG) immobilized nickel ferrite (NiCo2O4) was successfully constructed by a simple hydrothermal approach and applied for the degradation of sulfamethoxazole (SM,https://sci-hub.ru/downloads/2020-07-27/c6/xu2020.pdf
87,87,10.1021/acsomega.1c02139,Controllable Morphology of Sea-Urchin-like Nickel–Cobalt Carbonate Hydroxide as a Supercapacitor Electrode with Battery-like Behavior,Nickel-cobalt carbonate hydroxide with a three-dimensional (3D) sea-urchin-like structure was successfully developed by the hydrothermal process. The obtained structure enables the enhancement of char,
88,88,10.1039/d0ra09524a,Marigold micro-flower like NiCo 2 O 4 grown on flexible stainless-steel mesh as an electrode for supercapacitors,"Nanostructured NiCo2O4 is a promising material for energy storage systems. Herein, we report the binder-free deposition of porous marigold micro-flower like NiCo2O",https://sci-hub.ru/downloads/2021-05-15//43/kamble2021.pdf
89,89,10.1039/d1nr04668c,Regulation effects of Co 2+ on the construction of a Cu–Ni(OH) 2 @CoO nanoflower cluster heterojunction: a critical factor in obtaining a high-performance battery-type hybrid supercapacitor,Electrode materials with a hierarchical nanostructure derived from transition metal-based compounds is an important branch of energy storage materials and have attracted widespread attention in recent,
90,90,10.1016/j.foodchem.2022.132398,Fabrication of platinum-doped NiCo2O4 nanograss modified electrode for determination of carbendazim,"In this study, a platinum-doped nickel cobaltite nanograss (Pt-doped NiCo2O4 NG) with its own unique structural features was initially synthesized, utilizing a simple hydrotherma",
91,91,10.1016/j.jcis.2022.03.069,Hierarchically nanostructured Zn0.76C0.24S@Co(OH)2 for high-performance hybrid supercapacitor,It is a great challenge to achieve both high specific capacity and high energy density of supercapacitors by designing and constructing hybrid electrode materials through a simple but effective proces,
92,92,10.1088/1361-6528/ac3a3c,Hierarchical coral-like MnCo2O4.5@Co–Ni LDH composites on Ni foam as promising electrodes for high-performance supercapacitor,"Transition metal oxides are generally designed as hybrid nanostructures with high performance for supercapacitors by enjoying the advantages of various electroactive materials. In this paper, a conven",
93,93,10.1016/j.jcis.2022.02.027,Constructing interpenetrating structured NiCo2O4/HCNT composites with heterogeneous interfaces as low-thickness microwave absorber,"Low matching thickness, broad effective absorption bandwidth (EAB, RL < -10 dB) and excellent reflection loss (RL) are desirable properties for the advanced microwave absorption materials (MAMs). W",
94,94,10.1021/acsami.0c10638,ZnS–Ni7S6 Nanosheet Arrays Wrapped with Nanopetals of Ni(OH)2 as a Novel Core–Shell Electrode Material for Asymmetric Supercapacitors with High Energy Density and Cycling Stability Performance,"Supercapacitors possess minimum energy density, lower rate capability, and inferior long-term cycling stability performance, and these issues have restricted their practical applications. In these cir",https://sci-hub.ru/downloads/2020-10-04/cf/10.1021@acsami.0c10638.pdf
95,95,10.1016/j.jcis.2020.01.040,Boosting the performance of cobalt molybdate nanorods by introducing nanoflake-like cobalt boride to form a heterostructure for aqueous hybrid supercapacitors,"Binary transition metal oxides have received extensive attention because of their multiple oxidation states. However, due to the inherent vices of poor electronic/ionic conductivities, their practical",https://sci-hub.ru/downloads/2020-07-12/90/hou2020.pdf
96,96,10.1021/acs.langmuir.9b03362,n‑Butanol/Water Interface-Aided Physicochemical Tuning of Two-Dimensional Transition-Metal Oxides,"Herein, we report a facile regulation of the interface of two immiscible solvents, n-butanol and water, to achieve the physicochemical tuning of the transition-metal oxide nickel cobaltite. The",https://sci-hub.ru/downloads/2020-07-13/6e/rahmanpoolakkandy2020.pdf
97,97,10.1002/smll.202002806,True Meaning of Pseudocapacitors and Their Performance Metrics: Asymmetric versus Hybrid Supercapacitors,The development of pseudocapacitive materials for energy-oriented applications has stimulated considerable interest in recent years due to their high energy-storing capacity with high power outputs. N,https://sci-hub.ru/downloads/2020-08-06/18/10.1002@smll.202002806.pdf
98,98,10.1002/asia.202100654,Advances in Electrochemical and Catalytic Performance of Nanostructured FeCo2O4 and Its Composites,"It is well established that the excessive and uncontrolled use of fossil fuels and organic chemicals have put a risk to the earth's environment and the life that sustains within it. Carbon-free, susta",https://sci-hub.ru/downloads/2021-09-01/23/shetgaonkar2021.pdf
99,99,10.1002/tcr.202200013,Recent Advancements in Electrochemical Deposition of Metal‐Based Electrode Materials for Electrochemical Supercapacitors,"The demand for energy storage devices with high energy and power densities has increased tremendously in this rapidly growing world. Conventional capacitors, fuel cells, and lithium-ion batteries have",
100,100,10.1016/j.biortech.2021.125430,Improved electrochemical performances by Ni-catecholate-based metal organic framework grown on NiCoAl-layered double hydroxide/multi-wall carbon nanotubes as cathode catalyst in microbial fuel cells,"In this study, a simple two-step hydrothermal method was used to prepare the cathode catalyst of the microbial fuel cell (MFC). NiCoAl- layered double hydroxide (LDH) nanosheets were grown vertically ",https://sci-hub.ru/uptodate/S0960852421007707.pdf
101,101,10.1016/j.jcis.2020.04.017,Ni and Zn co-substituted Co(CO3)0.5OH self-assembled flowers array for asymmetric supercapacitors,"The supercapacitive performance of high-rate capacity and long-term cycling stability is still a big challenge for electroactive materials. Herein, Ni and Zn co-substituted Co carbonate hydroxide (NiZ",https://sci-hub.ru/downloads/2020-07-21/74/gu2020.pdf
102,102,10.1039/d0nr00349b,Electrochemical properties and mechanism of CoMoO 4 @NiWO 4 core–shell nanoplates for high-performance supercapacitor electrode application studied via in situ X-ray absorption spectroscopy,Binary transition metal oxide CoMoO4@NiWO4 core-shell nanoplates grown directly on a Ni foam substrate were synthesized via a facile two-step hydrothermal process. The core-shell nanoplates with high ,https://sci-hub.ru/downloads/2020-05-06/e1/10.1039@d0nr00349b.pdf
103,103,10.1016/j.jcis.2020.03.084,High-performance and flexible all-solid-state hybrid supercapacitor constructed by NiCoP/CNT and N-doped carbon coated CNT nanoarrays,"The exploration of flexible supercapacitors with high energy density is a matter of considerable interest to meet the demand of wearable electronic devices. In this work, with carbon nanotubes (CNTs) ",https://sci-hub.ru/downloads/2020-04-11/5e/zhao2020.pdf
104,104,10.1039/d0dt02427a,Synthesis of nickel–copper composite with controllable nanostructure through facile solvent control as positive electrode for high-performance supercapacitors,"The surface characteristics of electrodes vary depending on the solvent used. Furthermore, electrochemical performance varies depending on the surface morphology of the electrode. In this study, we gr",https://sci-hub.ru/downloads/2020-09-15/bc/10.1039@D0DT02427A.pdf
105,105,10.1590/0001-3765202020200796,An Overview on the Development of Electrochemical Capacitors and Batteries – Part I,The Nobel Prize in Chemistry 2019 recognized the importance of Li-ion batteries and the revolution they allowed to happen during the past three decades. They are part of a broader class of electrochem,
106,106,10.1016/j.jcis.2020.10.005,MoO2 coated few layers of MoS2 and FeS2 nanoflower decorated S-doped graphene interoverlapped network for high-energy asymmetric supercapacitor,"Herein, the ultra-thin layer MoS2 coverd MoO2 nanocrystal arraying on sulfur-doped graphene framework (MoS2-MoO2/3DSG) is obtained via a simple hydrothermal",https://sci-hub.ru/downloads/2020-10-22/5c/10.1016@j.jcis.2020.10.005.pdf
107,107,10.1016/j.jcis.2021.06.030,Engineering triangular bimetallic metal-organic-frameworks derived hierarchical zinc-nickel-cobalt oxide nanosheet arrays@reduced graphene oxide-Ni foam as a binder-free electrode for ultra-high rate performance supercapacitors and methanol electro-oxidation,The rigorous fabrication of electrode materials using upper-ranked porous precursor especially metal organic frameworks (MOFs) are challenging but appealing task to procure electrochemical energy stor,https://sci-hub.ru/downloads/2021-07-06/6e/acharya2021.pdf
108,108,10.1039/d0dt00989j,A rational design of nanoporous Cu–Co–Ni–P nanotube arrays and CoFe 2 Se 4 nanosheet arrays for flexible solid-state asymmetric devices,"Porous structures have attracted considerable attention as promising electrode designs for supercapacitor applications. Herein, we introduce a procedure towards the construction of nanoporous CuCoNi-P",https://sci-hub.ru/downloads/2020-06-27//9d/10.1039@D0DT00989J.pdf
109,109,10.1039/d1dt00866h,Hierarchical core–shell 2D MOF nanosheet hybrid arrays for high-performance hybrid supercapacitors,"Two-dimensional (2D) metal-organic frameworks (MOFs) with large surface area, ordered pores and ultrathin thickness have recently emerged as ideal electrode materials for supercapacitors (SCs). Howeve",
110,110,10.1016/j.jcis.2020.11.117,Interfacial and defect polarization in MXene-like laminated spinel for electromagnetic wave absorption application,Manufacturing advanced absorbers is an effective way to deal with the greater electromagnetic pollution challenges associated with the application of 5G technology. While reasonable morphology design ,https://sci-hub.ru/downloads/2021-06-18/fc/chen2020.pdf
111,111,10.1016/j.jcis.2020.08.123,Facile fabrication of core-shell structured Ni(OH)2/Ni(PO3)2 composite via one-step electrodeposition for high performance asymmetric supercapacitor,"Metal metaphosphates, particularly those with core-shell structure, have showed extraordinary potential in energy storage field due to their superior chemical and physical properties. However, the cor",https://sci-hub.ru/downloads/2020-10-01/3f/hao2021.pdf
112,112,10.1021/acsami.0c08205,Hierarchical NiSe2 Nanosheet Arrays as a Robust Cathode toward Superdurable and Ultrafast Ni–Zn Aqueous Batteries,"Zn-based aqueous batteries are enjoying the hotspots of worldwide research as their significant merits in economic cost and safety. However, the lack of a robust cathode (positive electrode) owning ex",https://sci-hub.ru/downloads/2020-07-10/1c/10.1021@acsami.0c08205.pdf
